id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
1369,Rambo: First Blood Part II,"Action,Adventure,Thriller,War",en,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,58.232,1985-05-21,6.6,3063
26736,Wizards of Waverly Place: The Movie,"Family,TV Movie,Adventure,Comedy,Drama,Fantasy",en,A young wizard accidentally conjures a spell that puts her family in jeopardy.,24.26,2009-08-28,6.6,1245
10952,New Jack City,"Thriller,Crime,Drama",en,"A gangster, Nino, is in the Cash Money Brothers, making a million dollars every week selling crack. A cop, Scotty, discovers that the only way to infiltrate the gang is to become a dealer himself.",7.851,1991-03-08,6.6,409
2059,National Treasure,"Adventure,Action,Thriller,Mystery",en,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",33.79,2004-11-19,6.6,5319
471506,Greta,"Mystery,Thriller,Horror",en,A young woman befriends a lonely widow who's harboring a dark and deadly agenda toward her.,52.524,2018-09-06,6.6,1054
440626,Sobibor,"War,Drama",ru,"The film is based on a real story that happened in 1943 in the Sobibor concentration camp in German-occupied Poland. The main character of the movie is the Soviet-Jewish soldier Alexander Pechersky, who at that time was serving in the Red Army as a lieutenant. In October 1943, he was captured by the Nazis and deported to the Sobibor concentration camp, where Jews were being exterminated in gas chambers. But, in just 3 weeks, Alexander was able to plan an international uprising of prisoners from Poland and Western Europe. This uprising resulted in being the only successful one throughout the war, which led to the largest escape of prisoners from a Nazi concentration camp.",8.129,2018-05-03,6.6,231
81250,Geek Charming,"Comedy,Drama,Family,TV Movie",en,"Film geek Josh is looking for the subject of his new documentary when a chance meeting puts the perfect star in his sights—Dylan, his school's most popular junior. But Dylan's hopes of using the film to become Blossom Queen don't quite match with Josh's goal to make a hard-hitting exposé about popularity. Will Josh shoot the film as planned, or show Dylan as the truly interesting person she is?",20.398,2011-11-11,6.6,670
22794,Cloudy with a Chance of Meatballs,"Animation,Comedy,Family",en,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",55.377,2009-09-17,6.6,4956
16910,Naruto: Legend of the Stone of Gelel,"Animation,Adventure,Fantasy",ja,"Naruto, Shikamaru, and Sakura are executing their mission of delivering a lost pet to a certain village. However, right in the midst of things, troops led by the mysterious knight, Temujin, attack them. In the violent battle, the three become separated. Temujin challenges Naruto to a fight and at the end of the fierce battle, both fall together from a high cliff...",45.089,2005-08-06,6.6,273
9093,The Four Feathers,"War,Drama,Romance,Action,Adventure",en,"The story, set in 1885, follows a British officer (Heath Ledger) who resigns his post when he learns of his regiment's plan to ship out to the Sudan for the conflict with the Mahdi. His friends and fiancée send him four white feathers which symbolize cowardice. To redeem his honor he disguises himself as an Arab and secretly saves the lives of those who branded him a coward.",11.974,2002-09-08,6.6,447
613349,A Good Doctor,Comedy,fr,"On Christmas eve, Serge is the only on-call emergency doctor available. Struck by a crippling back-ache, he gets help from a pizza delivery boy who will need to step in the doctor's shoes.",11.542,2019-12-11,6.6,251
13967,Miss Potter,"Drama,Family,Romance",en,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, 'The Tale of Peter Rabbit', and her struggle for love, happiness and success.",8.712,2006-12-03,6.6,408
10668,Suicide Kings,"Action,Comedy,Crime,Drama,Thriller",en,"Carlo, a former mobster, is abducted by five privileged young men desperate to raise a $2 million ransom to save the sister of a friend. As Carlo plays mind games, however, his captors splinter -- each wondering whether one of their own had a hand in the crime.",6.062,1998-04-17,6.6,223
8467,Dumb and Dumber,Comedy,en,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",35.486,1994-12-16,6.6,5099
469055,In the Game,Comedy,fr,A rebellious teenager must travel the country with his sick grandpa to get to his basketball game.,4.534,2018-03-21,6.6,214
9900,Grandma's Boy,Comedy,en,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But when he gets kicked out of his apartment, he's forced to move in with his grandmother.",11.723,2006-01-06,6.6,512
9442,Dead Men Don't Wear Plaid,"Comedy,Mystery",en,"Juliet Forrest is convinced that the reported death of her father in a mountain car crash was no accident. Her father was a prominent cheese scientist working on a secret recipe. To prove it was murder, she enlists the services of private eye Rigby Reardon. He finds a slip of paper containing a list of people who are 'The Friends and Enemies of Carlotta'.",7.188,1982-05-21,6.6,286
8204,The Spiderwick Chronicles,"Family,Adventure,Fantasy,Drama",en,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",33.367,2008-02-14,6.6,2193
1571,Live Free or Die Hard,"Action,Thriller",en,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",27.778,2007-06-20,6.6,4905
396422,Annabelle: Creation,"Horror,Mystery,Thriller",en,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",95.11,2017-08-03,6.6,4788
38368,Uncle Boonmee Who Can Recall His Past Lives,"Drama,Fantasy",th,"Suffering from acute kidney failure, Boonmee has chosen to spend his final days surrounded by his loved ones in the countryside. Surprisingly, the ghost of his deceased wife appears to care for him, and his long lost son returns home in a non-human form. Contemplating the reasons for his illness, Boonmee treks through the jungle with his family to a mysterious hilltop cave—the birthplace of his first life.",6.359,2010-06-25,6.6,273
22586,The Swan Princess,"Family,Animation,Fantasy,Adventure,Comedy",en,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",20.293,1994-11-18,6.6,810
15613,Fire in the Sky,"Science Fiction,Drama,Mystery",en,"A group of men who were clearing brush for the government arrive back in town, claiming that their friend was abducted by aliens. Nobody believes them, and despite a lack of motive and no evidence of foul play, their friends' disappearance is treated as murder.",12.478,1993-03-12,6.6,420
2148,The Cotton Club,"Crime,Drama",en,Harlem's legendary Cotton Club becomes a hotbed of passion and violence as the lives and loves of entertainers and gangsters collide.,7.567,1984-12-14,6.6,306
577,To Die For,"Drama,Comedy,Crime",en,"Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.",8.081,1995-09-22,6.6,618
49521,Man of Steel,"Action,Adventure,Science Fiction",en,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",100.29,2013-06-12,6.6,13270
